product_name,product_type,rating,title,review_text
Bombay Sandwich Masala,indian spices,4.0,Unique Flavour,Enhances the flavour of your sandwich. This had the flavour of masala that I associate with grilled chicken. I also sprinkle this on Tikkas and kebabs.It works nicely with Gobi 65 and Grilled Paneer. It may be more appealing if it is offered at a lower cost.It's a good thing that a glass bottle was utilised.
Dried Garlic Powder,ground spices,5.0,Quality & Freshness.,Nice product. Shall buy it again.
Hing Powder,ground spices,5.0,SUPER QUALITY of hing!!,Very nice to cook with- great flavour and great quality.
Whole Coriander,whole spices,5.0,Great green colour Coriander seed,Superb quality. Will only get from here now.
Zesty Chilli Lime Seasoning,international seasoning,5.0,"Best seasoning in the market, great to sprinkle over fruits and boiled eggs","Best seasoning in the market, great to sprinkle over fruits and boiled eggs"
American Barbeque Spice Rub,international seasoning,5.0,It's fantastic,"Loving it, highly recommended."
Dried Garlic Powder,ground spices,5.0,Amazinggg!,"No more having to buy garlic from stores, peeling off, grinding into paste because Crista is here up.Adding a little of this powder into oil seriously gives a pleasant cooking aroma. love itt!"
Toasty Za'atar Spice Mix,international seasoning,5.0,Authentic zaatar flavor,I’ve always got Za’atar when I travel to the Middle East. Finally an Indian brand that makes authentic international flavours! Loved the balance and just the right punch
Shichimi Togarashi Seasoning,international seasoning,1.0,Not good,Very aggressive taste and not in a good way
Zesty Chilli Lime Seasoning,international seasoning,5.0,Amazing,It's spicy and zesty I love it on almost every thing
American Barbeque Spice Rub,international seasoning,4.0,Solid taste,Good for sprinkling on the eggs.
Zesty Chilli Lime Seasoning,international seasoning,5.0,Amazing!,This seasoning is amazing! It makes everything taste tangy and spicy. The ingredients are natural and pure. The packaging is handy and easy. I love this product!
Hing Powder,ground spices,4.0,Good product,Gluten intolerance can try this hing less cost compared to other gluten free hings. Flavor rock on. Packing by seller is good. Pack shows 100gms but qty is much lesser than that
Tangy Peri-Peri Spice Mix,international seasoning,5.0,Tasty,It gives a very good and a tangy taste to the fries and other snacks .
Tellicherry Black Pepper Powder,ground spices,5.0,Awesome!,Best Black Pepper powder. Recommended.
Shichimi Togarashi Seasoning,international seasoning,5.0,Very Original,Very good taste
Hing Powder,ground spices,5.0,Very good hing,This hing has strong aroma and that enhances the flavour of food. It is very much effective on gastric problem I have.
Zesty Chilli Lime Seasoning,international seasoning,5.0,Tangy flavor,The product really has good taste especially on seasoning with chicken...it gives a tangy flavor to the dish. Overall packing is up to the mark and also timely delivered.
Bombay Sandwich Masala,indian spices,2.0,Old masala.,It was stinking. Not tasty.
Kashmiri Chilli Powder,ground spices,5.0,Nice purchase,The quality of this chilli powder is good. No added colour. No fillers.Go for it.
Umami Furikake Seasoning,international seasoning,1.0,Please do not buy,It has no umami taste.. waste of moneyIt leaves very acidic tangy taste on your toung... Very bad there are chemicals in the product it's not naturalAmazon should verify the authenticityOf the product after a complain ...I do not know how people have given good rating ...
Dried Garlic Powder,ground spices,5.0,Awesome aroma and taste,it is a delight for everyone who loves garlic and it's aroma...this enhances the taste of your meal in a zist and makes it even more flavour full.. it gives rich aroma and taste when used in your meals.
Red Chilli Powder,ground spices,5.0,Excellent,The best in the market!
Mexican Taco Seasoning,international seasoning,4.0,Great Quality,"This masala is just wow. I liked how it blend in the food instantly. It contains chilli powder, dried oregano, and alot of masalas. It tastes tangy and yummy."
Hing Powder,ground spices,5.0,Amazing pure and highly recommended hing,The strength and pungency of this hing hits very well..emits an appetising flavour and strong aroma. Must put in all good
Tellicherry Black Pepper Powder,ground spices,5.0,Good,Good packaging ..easy to use. Authentic flavour
Cochin Ginger Powder,ground spices,5.0,As close to fresh and home-made as possible,"Great product. Fantastic packaging. Authentic, pure spices. Going to order this one everytime. Can't wait to try all the varities."
American Barbeque Spice Rub,international seasoning,5.0,Good,Premium quality taste
Shichimi Togarashi Seasoning,international seasoning,5.0,Super!,Have been using this togarashi for a while and it’s delicious and authentic! Good on veggies avo toast and noodles. Enjoyed it a lot..
Umami Furikake Seasoning,international seasoning,1.0,Its flap does not close.,"First, very poorly designed bottle. I haven't been able to close the flap in its cap and it's been sitting open for weeks. It must've gone bad now, so it's unusable. Tastewise, I didn't feel that it made any difference to whatever it was added in.Final verdict:1- Expensive2- Poorly designed bottle3- Nothing special about its taste4- Not worth your money."
Cochin Ginger Powder,ground spices,5.0,Fresh ginger powder - a chef’s delight!,This is some very good quality stuff! Used it while making Ginger and Jaggery Ladoo as well as in Masala Tea. A good substitute to fresh ginger to make Kashaya. Reasonably priced too.
Dried Garlic Powder,ground spices,5.0,Worth the purchase,This is hands down the best garlic powder I have used till now. The aroma is great and it saves us a great time.
Tangy Peri-Peri Spice Mix,international seasoning,5.0,The perfect spice mix,"talking about the product the packaging, taste,aroma everything is on point. I tried making pasta with it and it totally satisfied my taste pallette..easy to use and value for money"
Black Salt Powder,ground spices,5.0,Good product,The best thing it's package. Same way it's content with quality and good taste and value for money.S M HussainDelhi.
Zesty Chilli Lime Seasoning,international seasoning,5.0,Great product,Amazing product that goes so well as a garnish and to add a zesty taste
Dry Kokum Rinds,whole spices,5.0,High quality,Very very fresh. Excellent quality!
American Barbeque Spice Rub,international seasoning,4.0,Best quality product,Crista American barbeque seasoning gives the authentic taste of barbeque with its blend of fresh ingredients. It gives good flavour for the grilled dishes. It has sprinkling type cap which is easy to use .
Zesty Chilli Lime Seasoning,international seasoning,5.0,Good one,"it's good of spices, I use in sandwich give the delicous taste."
Shichimi Togarashi Seasoning,international seasoning,5.0,Very flavourful,Super hard to find good quality Jain spices - this brand has a wide variety. Really enjoyed this one!
Tangy Peri-Peri Spice Mix,international seasoning,5.0,Delicious !!,My absolute favourite for sprinkling on fries
American Barbeque Spice Rub,international seasoning,5.0,Great flavour,The American barbeque seasoning adds great flavor to the food proteins like paneer and meat. Gives a great colour too.
Bombay Sandwich Masala,indian spices,5.0,Must give it a try once!! ❤️,"I absolutely loved it ❤️ I’m literally using it on every single food- raita, sandwich, chilla & even on maggi 😄😬. I liked the Sandwich masala, but I'm going to try other seasonings as well, may be chilli-lime next!! Must give it a try :)"
Aromatic Tea Masala,indian spices,5.0,Aromatic & Tasty!,"I have not yet come across chai masala that made me close my eyes and go back in time when my maternal grandmother would make tea for me. During my summer vacations I would go stay with her, she and I would share stories of our life, hers would be more interesting ofcourse! The first sip of tea with this masala took me back to that memory. Can’t get enough of it! Maa ke haath ka swad!"
Tellicherry Black Pepper Powder,ground spices,5.0,Naturally spicy,I ordered Crista black pepper powder fromand was amazed with its taste and quality. The colour and taste is really pure and authentic. I sprinkle it on boiled eggs and the bright aroma says all aboutits best quality
Zesty Chilli Lime Seasoning,international seasoning,5.0,Flavor notes,The product is authentic with the lemony zest flavors with blend of chilli perfect for evening corn parties and barbecue where I have tried it 😉
Southern Cajun Seasoning,international seasoning,5.0,Excellent flavoured cajun,Loveddd this... its got a great garlicky spicy flavour rare to find in India. Saw this ad and gave it a try to be pleasantly surprised. Authentic.
American Barbeque Spice Rub,international seasoning,4.0,Amazing flavours,I’m using these on every dish to enhance the flavour. These are such versatile masalas that they go with everything. Really enjoying them
Kerala Nutmeg Powder,ground spices,5.0,Great quality and fresh seasoning,Tastes great. Better that store bought products
Smoked Paprika Powder,ground spices,5.0,Smoky spice,neither too spicy nor less ...moderate spice with smoky flavour make it different.
Zesty Chilli Lime Seasoning,international seasoning,5.0,Aromatic and flavourful powder,This is a different flavour with lemon. I added this to chicken and my family liked it. The colour of the curry came reddish. we liked it. The arome is also great
Smoky Tandoori Masala Spice Mix,indian spices,5.0,Loveddd the flavour!!!,This is the best tandoori masala I have ever had. Soooooooo much flavour!!! My chicken tikka was fab.!!
Bombay Sandwich Masala,indian spices,4.0,Tasty sandwich masala,Liked it
Tellicherry Black Pepper Powder,ground spices,5.0,Freshly grinded pepper,Crista Black pepper is finely grinded with strong and fresh aroma. Colour is so natural. The packaging comes in a good quality bottles which is very easy to sprinkle while cooking.
Zesty Chilli Lime Seasoning,international seasoning,5.0,Loveeeeeeed it,Medium spicy and chatpata can use it as per your taste preference on different dishes!
Cochin Ginger Powder,ground spices,5.0,very useful,i really like the smell and the taste is also really amazing every curry taste better after adding this ginger powder
American Barbeque Spice Rub,international seasoning,5.0,Superb taste,BBQ had a sweetish taste which was perfect for marination of chicken. Tandoori was smoky and had an intense flavour - used in veggies and paneer. Go for it
Tingly Sichuan Peppercorn Seeds,whole spices,5.0,Very good corns,The product is amazing and a game changer for the Asian dishes...one must try it once to understand how good it is.
Zesty Chilli Lime Seasoning,international seasoning,5.0,Great Taste,Great seasoning for almost all of the dishes.
Cumin Seeds,whole spices,5.0,Like it,Good qualitt
Aromatic Tea Masala,indian spices,4.0,Good Masala Flavor for Chai,Good Masala Flavor for Chai
Grilled Vegetable Seasoning,international seasoning,5.0,Very good,"My husband doesn't really like spicy food, so it is hard to find nice spice mixes for him. However, this isn't spicy at all, and it has a really nice flavor. Even kids could eat it. Even though I bought it for his food (we usually eat separate dishes), I will be stealing it for my food as well! I will definitely buy it again."
American Barbeque Spice Rub,international seasoning,5.0,Review,1. It has a flavourful aroma2. the colour is on darker side3. travel friendly packing for easy usage4. 100% natural flavour
Hing Powder,ground spices,4.0,Good as expected,Very good quality product.
Tingly Sichuan Peppercorn Seeds,whole spices,5.0,Add flavour to food.,Indian foods are never be made without any spices. I personally love adding all spices in my food. crista sichuan peppercorn adds extra taste to my dishes.It adds extra flavour to my food.
Tangy Peri-Peri Spice Mix,international seasoning,5.0,Too good.....,Taste wise good..... love the colour and aroma...... it's make my dish even more tasty.......
Southern Cajun Seasoning,international seasoning,5.0,Good quality,It is very tasty and amazing quality. The packing is great. Has options for both sprinkling and spoon. and elevates the taste of anything is literally added to.
Zesty Chilli Lime Seasoning,international seasoning,5.0,Excellent quality and authentic flavour,"Superior quality vs. other lemon chilli powder options, great for adding zest to various foods"
Grilled Vegetable Seasoning,international seasoning,5.0,Grilled veggies,"What an amazing and instant product to make Restaurant like Grilled veggies at Home ! It was always a difficult task to make the perfect blend of spices to marinate vegetables before grilling them.But with this product from Crista spices its a hassle free task ! And that too almost instantly ! Very nice aroma,good quality and absolutely value for money.Highly recommended"
Zesty Chilli Lime Seasoning,international seasoning,5.0,Unique useful combination !,"Tried Chilli Lime for the very 1st time and found it very useful.In this summer time,it is great on Kairi ! Makes a great accompaniment with fruits and salads ! Must have in our kitchens !"
Kerala Nutmeg Powder,ground spices,5.0,Kerala nutmeg powder,Amazing spice to put me to sleep with my warm cuppa milk and extremely uplifting with my morning cuppa coffee .. the fragrant spice has made such a difference to my kitchen
Dried Garlic Powder,ground spices,5.0,Good Product,Nice product with natural test
Tangy Peri-Peri Spice Mix,international seasoning,5.0,Good fragrance,Taste is good 👍 little bit tangy fresh Taste I make fried rice with peri peri masala my kids loved it 😋 😊 color is also nice red 👌
Italian Pizza Seasoning,international seasoning,5.0,Highly Recommended!,Convenient to use bottle; excellent taste and aroma; the Italian flavor is largely retained even after frying/cooking; Overall a good buy! highly recommended.
Zesty Chilli Lime Seasoning,international seasoning,5.0,YUMMY,"I used this over salad and pizza, and its absolutely amazing!!!! My family and me loved it. This brand is something else. Please please order from here if you are looking for seasoning to spruce up your meals. All my healthy food is now something I can enjoy and look forward to eating. Not had any brand come close to this one! The yummiest seasoning."
Tangy Peri-Peri Spice Mix,international seasoning,4.0,Tastes good,It is a peri peri masala but it also has a tangy taste. The conatiner is good because it has sprinklers and wide opening for spoon. It tastes good.
Classic Italian Seasoning,international seasoning,5.0,Super fresh and yummy,This Italian seasoning has definitely become my favourite as its super fresh in taste and the herbs mix is really good too!
Smoky Tandoori Masala Spice Mix,indian spices,5.0,Good 👍,Very nice taste
Black Cardamom Seeds,whole spices,5.0,Top fragrance,"Happy to recommend to other. You can smell, taste and see the difference from other locally available product."
Bombay Sandwich Masala,indian spices,5.0,A must have for home made sandwiches,Finally a seasoning created for the iconic Bombay sandwich ! Just sprinkle onto your sandwich to get that Bombay sandwich taste at home. Easy to use - fresh and good quality ingredients ! A must have to your spice collection.
Mexican Taco Seasoning,international seasoning,5.0,Spicy,Spicy n tasty masala for easy snacks preparation.
Dried Garlic Powder,ground spices,5.0,good,"ok ok product, need to be some improvement in ingredient quality"
Tingly Sichuan Peppercorn Seeds,whole spices,1.0,I have been duped,"Useless stuff, it is full of SALT and the taste isn't as it ought to be.... please don't buy."
Tellicherry Black Pepper Powder,ground spices,5.0,Transforming Meals with a Zesty Kick,"I recently purchased black pepper powder, and I'm quite pleased with how tasty it is. It tastes fresh, has a powerful, peppery bite that I adore, and is made easy to use with its handy package. I use it in stir fries and pasta, among other recipes, and it always offers a wonderful taste boost."
Shichimi Togarashi Seasoning,international seasoning,2.0,Not worth it,Tastes like salt and kashmiri lal mirch powder... Won't be reordering... I doubt I will even be able to finish the file I have
Tangy Peri-Peri Spice Mix,international seasoning,5.0,Taste is good,"This tangy peri peri mix was so good, it enhaces my overall taste I used it with fries which was so yumm 👍💯"
