product_name,product_type,rating,title,review_text
Tangy Peri-Peri Spice Mix,international seasoning,5.0,Tastes good,"This tastes good with pop corn, pizza and pasta. it's taste milder which is good. We can add more in our foods."
Tangy Peri-Peri Spice Mix,international seasoning,5.0,Fabulous,The peri peri product is awesome. I liked the taste. It's spicy as expected. Packing was great. The most specific thing is that the product is freshly manufactured in Jan 2023.
Hing Powder,ground spices,2.0,Misleading marketing,"Brand is misleading with ingredients, saying (hing: 100%) as ingredients in compounded hing is cheating. They should’ve mentioned the real ingredients which is just majorly wheat flour as all the other brands do. This hing has no flavour or scent whatsoever. I won’t recommend this at all."
Classic Italian Seasoning,international seasoning,4.0,Good product,"The origano particles are very fine and taste amazing on pizza, pasta and other dishes. The lid is a bit rough but other than that the product is amazing."
Zesty Chilli Lime Seasoning,international seasoning,2.0,Faulty cap,"Product is good but cap is not good.. (can't close)So, unable to use it.."
Bombay Sandwich Masala,indian spices,4.0,Good but not the best,I gave this Sandwich masala a try as my regular one was not immediately available.The quality of ingredients is very good but I personally prefer Keya Sandwich masala which i bought from somewhere else.I would call this a sandwich masala but not Mumbai sandwich masalaNot bad but not great either4/5
Hing Powder,ground spices,4.0,Aroma is top notch,The texture is coarse and aroma was top notch. This hing enhanced The taste of curd rice and coconut chutney.
Zesty Chilli Lime Seasoning,international seasoning,5.0,Amazing flavour!!,Really enjoyed this spice !! So flavourful and super delicious.
Dried Garlic Powder,ground spices,5.0,Garlic powder review,I liked this garlic powder a lot. Good sturdy glass bottle and strong aroma. Def recommend.
Kerala Nutmeg Powder,ground spices,5.0,Quality is good,Good Enough
Mexican Taco Seasoning,international seasoning,1.0,Product is stale,"Packaging is broken and the product is stale, very bad"
Dried Garlic Powder,ground spices,5.0,Go for it,"This is great.If you're interested, just use it.It will live up to your expectations."
Dried Garlic Powder,ground spices,5.0,Great Product,"The most flavourful garlic powder, I have come across yet. A must try!!!"
Shichimi Togarashi Seasoning,international seasoning,5.0,Zesty,"it's a goodcondiment. I am yet to make some onigiri and have this with rice, but had them over fried stuff and it tasted amazing. It has a zingy taste with a smoky aftertaste. Nice!tip: you can add it as a seasoning in cheese spreads, or sour cream to get a taste like the holy grail 'bandel cheese'."
Dried Garlic Powder,ground spices,4.0,Good,Look wise hi good but I have no use it
Dried Garlic Powder,ground spices,5.0,Amazing taste,"Some dishes are incomplete without adding garlic to it, but peeling and chopping garlic is a task, it often leavesbehind its odour in my hands. But now no more when I got my hands on this new garlic powder which is made from 100% fresh garlic, now my hands don’t smell garlic but my foods tastes yum with this garlic powder."
Tangy Peri-Peri Spice Mix,international seasoning,5.0,Adds new life to any snack !,"This is my absolutely favourite seasoning on snacks ! Whether it’s cashews, Makhana or even roasted chickpeas it’s just yum ! Flavour is new, super fresh and you can tell that it’s made of the highest quality ingredients"
Smoked Paprika Powder,ground spices,5.0,Paprika review,“Original paprika powder of great quality.”
American Barbeque Spice Rub,international seasoning,5.0,Highly satisfied!,This spice rub makes work very easy as it is combined with many spices and makes our work very easier for marination. It is quite affordable as well.
Exotic Biryani Masala Spice Mix,indian spices,5.0,Awesome taste,"Gives delicious taste to biryani, includes some whole spices also."
Cumin Powder,ground spices,5.0,Amazing product,Very good quality cumin powder
Tingly Sichuan Peppercorn Seeds,whole spices,5.0,Good product,Good product to use.
Cochin Ginger Powder,ground spices,5.0,Ginger powder,Very good
Zesty Chilli Lime Seasoning,international seasoning,5.0,Review,Absolutely amazing taste. Can use with any recipe.
Tellicherry Black Pepper Powder,ground spices,5.0,Superb quality,Black pepper is really fresh and pure. it has a strong aroma as it is freshly crushed with its natural colour. There is no artificial colour or preservatives.
Kashmiri Saffron Leaves,whole spices,5.0,Organic Saffron,Crista Kashmiri Saffron leaves are original and authentic. It has a mild smell and sweet taste when added to milk. I can have it without any second thoughts as it from a very authentic brand. I use it for making Saffron milk and biriyani.
Cumin Seeds,whole spices,5.0,Super quality,"The quality of this, and all spices by Crista, are really amazing. They taste absolutely fresh and unadulterated, and the packaging is fantastic as well!"
Black Salt Powder,ground spices,1.0,"Tastes like normal salt, don't get the characteristic black salt taste","I did get the smell of black salt, but it tastes like regular salt. The flavor profile is not of black salt at all. I am disappointed. Now I am stuck with 2 half kg boxes as minimum order is 2 boxes."
Zesty Chilli Lime Seasoning,international seasoning,5.0,Good taste,Good product
Zesty Chilli Lime Seasoning,international seasoning,5.0,Multipurpose and very tasty,This product is very nice. It completes my meal and I use it everyday. You can use it in any dish. It is multipurpose and a perfect blend of spicy and tangy.
Smoky Tandoori Masala Spice Mix,indian spices,5.0,flavour is awesome,"Best Tandoori flavour, i use ot to make paneer tikka, and other smoky flavour dishes."
Dried Garlic Powder,ground spices,1.0,Stale smell,As i opened tje product no seal and stale smell
Classic Italian Seasoning,international seasoning,4.0,Nice taste,Good product.
Tellicherry Black Pepper Powder,ground spices,5.0,Good and authentic.,It's authentic product.
Bombay Sandwich Masala,indian spices,4.0,Must buy sandwich masala,"The Crista Bombay SandwichMasala is a healty option as it is vegan and no sugar added in it. It is no onion and nogarlic masala which can be used in somany ways like festives. The masala enhances the taste of the sandwich. I have sprinkled the masala on bread butter and tomato, and even the simplest recipe tasted so good."
Tellicherry Black Pepper Powder,ground spices,5.0,Great Product,The pepper powder is finely grinded and the fresh aroma is really great. Good bottles packaging to sprinkle while cooking
Hing Powder,ground spices,2.0,Not strong at all!,"Hing is not strong at all..it doesn't have a good strong aroma, like it mentions on the box description."
Shichimi Togarashi Seasoning,international seasoning,5.0,Amazing product!,This is one of the best Togarashi seasoning that I have tried. It adds the right flavour to Japanese food. Absolutely love it! Must buy!!
Hing Powder,ground spices,5.0,Nice Flavoured Hing,The quality of this hing is great. Gives great flavour to the tadka and food. Also the packaging is smart and impressive.
Shichimi Togarashi Seasoning,international seasoning,1.0,Togarashi,Tastes nothing like togarashi
Achari Gujarati Methia Sambhar Masala,indian spices,5.0,Typical Gujju taste,A treat. Loved the taste.
Shichimi Togarashi Seasoning,international seasoning,5.0,Smoky Spicy Togarashi,I tried the Crista Togarashi for the first time and was extremely satisfied. Happy to see an Indian brand give an authentic international taste. A total flavour bomb to my sauted vegetables!
Smoked Paprika Powder,ground spices,5.0,Gives a different taste,Gives a different taste to dishes. Liked it.
Kerala Nutmeg Powder,ground spices,5.0,Taste enhancer,*Nutmegdaalfry*used it in daalfry and it enhanced the taste of it so much that even my kids loved it..one of the best product
Zesty Chilli Lime Seasoning,international seasoning,4.0,Good spicy plus lime flavour,"the product is very useful for many dishes like khakra ,fries ,pizza . I tried on these and I am loving it. will definitely recommend this product as I too will explore seasoning it in many more dishes. especially on bland items.. the package is also very professional."
Tangy Peri-Peri Spice Mix,international seasoning,4.0,Taste of the product and packing,"The packing of the product is quite good,the sprinkler given at top of it,is a very good idea.The taste of this product is very natural,the composition of spices in it is perfect,it is somewhat sweet,spicy and sour too.It can be used to add flavour to any dish or as toppings on food items like pizza."
Hing Powder,ground spices,5.0,Nice smell,The quality of this hing is very good. No added colour and preservatives. After using it the taste of food is delicious. Go for it
Woody Oregano Seasoning,international seasoning,5.0,Natural Oregano,The product came to me in good shape..good quality and quantity.Gives a strong flavour. It’s a hard glass bottle with a flip clap very handy for the kitchen.
Kashmiri Chilli Powder,ground spices,1.0,It's not 100gms .It's much less inside the pack.,2 packs over in 3 weeks.And we don't use that much chilly powder in our food.
Smoky Tandoori Masala Spice Mix,indian spices,5.0,Flavourful and tasty,The masala is awesome. Got the right flavour I was looking for and good colour and texture. I tried it on tikkas and they tasted really delicious.
